Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,Quality
-2.632866361,-3.854800002,0.735692125,1.310519299,-1.10718775,0.25845307,1954,0
-0.585505154,-0.82153333,-0.90870239,1.222367188,0.64208128,-0.173078991,3358,0
-2.177249651,1.238871335,-0.810283256,0.385698037,-1.273850077,0.737213588,2695,0
0.918144694,-4.232359225,0.549289933,-1.407725877,3.322634047,-1.007525729,3412,1
-3.645545244,0.034728056,1.972599444,-0.236277753,2.953790582,-0.678424829,1546,1
-3.924647702,-2.039912443,0.97177752,0.655087864,0.196430732,0.727576992,1780,0
-1.365028778,-1.630329292,2.529225394,-0.638158179,1.155261439,0.672927992,1485,1
-0.991445728,-3.005212963,-2.63099777,-1.783797928,3.089309138,3.375042071,2419,0
-1.948446684,-0.711484664,-0.769561648,0.903579486,1.945107962,2.012527011,2950,0
-0.136486888,-0.033948633,1.009494231,1.553068988,-0.902486162,-2.618676198,2548,0
-1.073810629,-1.438582896,0.489339111,0.392365566,0.400685311,-2.356377685,318,1
1.339489307,-0.98498385,-0.245295186,1.863707199,1.636744913,-2.173060481,2747,1
-0.990224977,-1.667060134,0.310330178,3.65755329,-2.110675284,-2.625004048,1235,0
1.782690714,0.02849563,0.106592074,2.472595201,-3.302578875,-0.119870931,3878,0
-2.445312259,-2.510460723,-0.217960517,-0.120860831,2.590837075,1.098858599,3464,0
-0.608562446,-1.436172761,0.972275098,0.212534224,1.07251909,1.535771667,1162,1
-1.259381194,-0.67812758,0.890656613,1.609135467,0.708535153,1.632985424,2386,1
-1.977979998,-0.229482705,1.283457917,0.23889794,1.049934948,0.682324062,2254,1
-2.543700687,1.979633306,-1.058214215,1.45222131,0.727827049,0.12213217,625,1
1.718641807,-2.761063248,-0.592669642,1.3556338,0.680596659,-0.682477774,3104,1
2.117070831,-0.987348564,-4.111676899,1.887538063,-0.491670135,2.087674296,1136,0
-1.561175378,-1.003403528,-0.177572787,3.168429813,-1.721205206,2.084304622,2414,0
-2.162178751,-1.337456735,1.809359916,0.926541854,3.453820296,-1.411285921,1873,1
-0.239188058,-0.439061706,1.352598277,0.793295966,0.958103174,-2.876156852,3096,1
-1.656849834,-0.046383553,2.501078271,3.059996627,-2.901711046,-2.945826858,2835,0
1.27350962,0.146745629,-1.573093607,3.495491609,-1.719938285,-0.573787792,3554,1
-2.67017801,0.437903888,1.783058723,0.630390551,1.459112019,-2.357962276,3154,0
-1.568585346,-1.970699785,1.262787248,-0.524398059,0.573744072,2.011534383,1642,1
-1.370508202,-1.303096804,-0.314991029,0.316259935,1.939959006,-0.142560201,3669,0
0.227638615,0.615441573,-0.521592211,1.552273213,-1.042000889,-0.078349687,1725,0
-0.091727561,0.185842223,-0.826041162,1.369837505,-0.206288255,-1.37803731,3040,1
-1.500992407,1.149508409,-0.084614738,2.503724629,-1.946781123,-2.56118753,2757,1
0.747500782,0.982837502,-1.384433712,-0.128181814,-0.407043168,1.683242542,1820,1
-2.894795693,-1.649702587,1.820986308,2.706713255,-0.484924511,-0.581211313,582,0
2.563247684,-2.872912902,-0.530600222,2.26187328,-1.386298333,4.826221058,2734,1
-2.017862342,-0.505052718,1.008961555,-0.846893652,2.391001784,-2.67802589,3821,0
-1.988115833,-0.10288746,-0.971751212,-0.69182491,2.971389746,0.469544275,3311,0
-0.883525545,-0.530053355,1.637442971,0.273507329,-0.433867413,1.25011331,841,1
-0.473892295,-0.640130989,-1.011546617,0.406789919,2.406118717,1.309843991,1078,0
1.617343644,0.267883259,-1.334390127,-0.123272463,1.053571849,-0.427463388,2284,1
1.349008622,-2.018209186,-2.611487306,2.458010267,2.300241107,-0.777950958,2650,1
-2.524939153,-0.30864294,0.436660127,-0.603008147,1.202711651,0.98640871,1339,1
-2.72156418,0.260152568,1.367541828,0.357822364,1.710660498,0.556430966,2014,0
0.252995938,-0.394867211,-1.124146313,1.123494233,-0.984754245,-0.622096821,531,0
0.704417631,1.057612035,-3.080788388,-0.157690269,-0.809117084,1.035042443,334,1
-0.958481993,-0.936945599,-0.525712345,1.419508279,2.018538987,0.530124636,1529,1
0.963711311,-0.186028867,-1.403153995,0.906509406,-0.994087228,-0.044597397,1143,0
-1.406763969,-1.04892287,1.442689301,0.1584733,1.405372151,-3.400368075,2496,1
0.651453766,-2.548505605,0.010051058,1.312388092,-0.356026507,-0.148830309,1574,0
-2.429393276,-0.072492924,0.675312577,0.6567841,2.658558184,-0.018457088,2946,0
3.101422304,-1.222490146,-2.181311384,-1.35956461,2.608299255,1.285016017,3186,1
-2.30900559,2.34422865,2.175081006,1.730938479,-0.306653321,-2.609955276,2723,0
1.686002901,0.767524181,-2.826380711,-1.367417904,0.758429709,0.988281742,655,1
-3.130432716,-0.053778476,1.944986901,0.681933925,0.813863939,-1.34075827,3739,0
1.991509172,-1.886054744,-0.635264413,4.097846712,-4.423746796,-2.836671248,337,0
0.135915563,-3.690918189,-0.748284536,1.939690079,-0.47010556,0.831898372,3798,0
-1.052251562,-3.275731516,-1.498742029,0.303527884,0.081703617,2.455966268,1906,0
-1.221547292,-0.784626396,1.161443717,1.729885644,-0.236811821,0.027830642,2275,0
-0.908674176,-2.023678278,-0.825549207,0.799667041,2.68829322,-0.212986404,3963,0
-0.425977379,0.657611421,0.967383217,0.080754669,2.987883744,-2.443464517,2841,0
0.815687537,-0.254575717,-0.123157099,1.929130323,-1.906186176,-1.007350084,1049,0
0.46606931,-3.221736543,1.024727597,0.863847284,1.310376599,-1.9323726,3196,1
-0.394603433,-0.399161414,-2.875348042,1.0531903,-1.21795562,0.04458874,933,1
-1.759393384,-0.609318156,0.065756823,0.370763501,0.397799834,-0.935351268,3548,0
1.651766756,-3.687842515,0.161101604,1.199177788,3.96908912,-2.072350356,3141,1
-0.141911268,-1.152842376,-3.636526228,1.57322056,1.5648673,4.200538397,1021,0
1.241924227,-1.406933194,-2.660403572,1.484719716,0.954246851,0.25389299,3266,1
-1.794746015,-1.292449618,3.136065157,1.627105628,1.729924501,-0.066158015,765,1
2.187789366,-2.084104854,-3.169612783,-0.281883345,1.766344597,0.284599412,2510,0
-0.305595498,-1.534083453,-2.43110063,1.297286094,0.135520348,2.412938915,1023,0
-0.144840976,-1.336007563,-3.617778748,1.803502379,-1.582838342,0.446698087,1257,1
0.12516701,-3.431970888,-3.146882003,1.164224136,0.288949155,0.543467313,65,1
-2.598997201,0.019600316,1.000199404,0.887716892,3.735830999,0.190812196,3845,0
-0.264743009,-0.449043603,0.286710547,0.624868112,-4.361377687,-0.621105013,2289,0
0.956953474,0.506855667,2.611378365,0.497554348,0.350085796,-2.814251493,3323,1
1.203179539,3.010767496,-1.975669694,2.460692388,0.818458824,-1.442720454,3341,1
2.580410309,-0.423082809,-0.919440811,1.972529005,1.552744666,-1.019071533,3235,1
-0.121463089,-1.45512459,1.890952867,1.139626753,1.075699118,0.823777978,1212,1
-2.929453805,-0.490340884,-2.647112093,-0.96981372,0.022104735,3.243511361,1516,0
-1.909341249,-0.709309168,1.275945101,0.458010481,-4.513731324,1.385947526,3360,0
-1.705503422,-0.633338467,0.821132289,2.021136147,1.288413259,0.214099449,1667,1
-2.78777361,-1.716155228,-1.886268596,-0.547641279,-3.216239256,2.751449887,1523,0
0.366146035,0.72036558,0.216791208,2.73739332,-1.830312848,-2.269813182,2634,1
-1.500330607,-0.904150693,1.24199596,0.398351775,3.4473747,-0.002771539,1489,0
0.424605075,0.983526135,-1.36973211,2.515369255,-0.545748004,0.760069224,2479,1
3.387153393,0.270365037,-4.021377169,0.674677363,1.499498251,1.981180578,3467,1
-0.542642475,1.188660038,-2.618001759,0.48740168,-0.900953302,0.747661723,2190,0
2.3272858,-1.408034142,-0.887950402,3.697032984,-0.73642318,3.177417787,3793,1
-1.738118945,-2.093796105,0.855736596,2.331386222,-1.24859115,1.479151059,3168,0
-2.012102371,-2.965579603,-0.155650329,0.958447255,0.918627865,1.963708984,3478,0
0.030148075,-1.084680787,-0.145899098,2.14033166,0.292370331,-1.891992654,3328,1
2.359500483,0.784665165,-1.14954817,-0.955675288,1.52283778,0.52547947,3658,1
0.133243212,-1.474148341,0.047766695,2.825379684,1.985239143,0.996644719,2129,1
1.067078354,-2.305829339,-1.756187938,0.38545904,3.635274565,-0.600195052,3575,1
1.571418217,1.225942581,1.481955424,-1.834312702,0.433967388,-1.072166442,3359,1
1.457048713,-1.585373395,0.522146559,0.511241041,-1.557878105,-1.882950271,1506,0
1.030425521,-0.020292993,0.185796132,0.17109886,1.461803583,-1.405083719,2910,1
-3.725976048,-0.685797015,0.512836851,0.547321821,0.936350286,1.926225204,3285,0
-3.598500949,1.720803856,0.401611289,-1.442869363,-0.318516767,-0.102840121,1600,1
-1.921919055,-0.83039429,0.480125698,0.171410929,1.861532466,1.673353829,774,0
-0.157160981,-0.860920462,-1.478031046,2.071683092,2.94561766,-2.891162417,298,1
-3.976065026,1.519029724,4.208563446,2.346196559,-1.682359749,-3.42771715,2905,0
-1.130138878,-0.988284098,0.344526381,2.21446473,1.396547634,0.169952806,460,0
2.710365885,-3.154629709,1.466312047,1.891385981,-0.477822768,2.852518549,28,1
1.970026975,-2.615542064,0.465325523,0.052062971,2.323303264,-0.953945994,3626,1
-1.152419142,0.343117656,-0.534658481,0.601063567,0.632903348,-0.787525499,2869,0
-3.248007551,0.333795133,1.233593975,0.865588033,3.075037411,-1.244131472,1685,1
4.006434286,-0.601776337,-2.904516962,1.328494487,-0.174740271,1.87241232,3199,1
-1.489318956,0.160940823,-0.15598901,-1.014487417,0.451833838,3.726459037,2985,0
-0.19823513,-0.437561885,-2.206519234,1.393179385,-2.729359019,0.913092827,2112,0
-1.082844542,-2.481235156,-2.097139832,0.713141797,-0.088334015,1.911881633,3255,0
1.85606797,-1.626322829,-0.40483663,2.334052247,5.100467162,-2.624019263,3858,1
0.51628157,-0.525095941,-1.316112518,1.046405325,-0.24623986,1.168722119,2060,0
3.930580176,-4.623186204,-2.379691648,2.196926786,2.729475393,0.162543283,159,1
2.044868953,-0.65192699,-1.544256523,1.397045859,0.875190689,1.908727243,1423,1
-1.660465347,-3.663195389,2.308270445,0.589992178,3.02913686,0.971780462,1746,1
-1.196292581,-0.388059273,-1.953929762,-0.560576315,2.214945523,2.424549859,1455,0
2.080913137,-2.846037672,-2.46682406,-0.119166605,0.893167571,1.063165124,356,1
2.285058014,-2.401362129,-1.918880784,0.039509317,2.393542261,-0.085040676,284,1
-0.982356359,0.297004921,2.227891064,0.526645298,0.454336766,-4.182876999,3865,0
-0.574129006,-3.333673571,0.979997591,2.353546704,-1.170385316,1.027216765,935,0
-2.533474083,2.268154004,-0.950000117,1.758007894,1.633420594,-0.352106878,2252,1
-2.379439903,-3.464897573,4.115939841,-0.302866066,0.983021384,1.931703048,2120,1
-3.115689355,2.053538272,-0.439671942,2.225845668,-1.161312069,-3.473420591,340,1
-2.120911484,0.645851923,-2.41137588,1.605659766,0.231259413,1.785404174,2243,0
2.441085847,-1.430460003,-0.932261041,1.009681016,-2.02382792,4.081223109,2855,1
-1.679461343,-0.587051639,1.308326913,1.153244098,2.529093933,-2.331674102,3883,0
2.33101948,-1.988980521,-2.962669702,2.99429714,0.132375281,0.488665637,3416,1
-1.733815615,0.351822194,1.870895093,2.979014913,-2.047080866,-1.69042905,2046,0
1.153913151,-4.317743611,1.435670599,2.273066016,0.822960315,2.9977219,3220,1
-3.880292677,-0.338852863,2.349262132,-1.151786922,-1.380664315,1.434516771,621,1
0.519990587,-0.629941341,-0.524824293,1.641212357,-1.571079847,-0.735261914,202,0
-1.991131981,-0.499468798,-1.662175557,3.056533921,-0.402932959,-2.80698758,858,1
-1.17578631,-1.339868856,0.486295438,0.228027837,0.23760201,1.608960275,650,0
-0.632521952,-1.048634826,-0.544293255,2.574040696,2.724539751,0.463520373,1498,1
2.070360471,-1.410480389,-4.038794164,3.042826956,-1.834686962,1.440387077,2320,1
-1.728966019,-0.200063229,-0.367299436,-0.281672945,-0.773343649,1.562823205,229,0
1.96138735,0.264947575,-0.644897756,-2.205584035,0.422660606,1.258367249,3740,1
-3.250218703,0.425068786,1.044693918,-0.584891536,-0.260019957,1.124428695,1206,1
1.535537368,-2.343704142,-2.252191302,0.688444555,3.043026827,1.409535663,2207,0
0.516879778,0.693772439,-3.735131776,0.011770748,1.243378455,2.142999321,1633,0
-2.458767904,-0.821408712,-2.410657459,1.425252218,0.429372211,1.85341369,1322,0
1.708713245,-1.264909496,-0.838572342,0.453881563,0.716714552,-1.949967242,2820,0
-2.691769522,-3.219227446,-1.007538278,0.142760509,2.015360903,1.493675387,3987,0
-4.158703547,0.342154836,3.372820313,1.932820934,3.621461274,-1.569634193,3970,0
-0.814157139,-0.224632911,0.680624883,0.254300063,-1.242818511,1.906239151,552,1
1.840434221,-0.914987843,-1.650196192,0.452707633,0.460830634,0.699992308,3579,1
0.165068524,-3.45378719,1.201436814,-1.233667056,1.050819685,-1.576021393,599,1
-0.221357028,-0.747179794,-0.083166291,0.588277961,-0.881148426,-0.197387144,643,0
0.246440514,-1.795919477,-0.285911939,1.752957905,-1.724257892,0.678285765,141,0
-0.569788532,1.605649942,-1.601559679,0.5283013,-1.125234674,-0.605007302,2627,1
1.436725811,-2.447958837,-3.377979455,4.135873123,0.515781266,-0.593262919,471,1
2.075256662,-3.401850097,0.605650469,1.938238152,-3.454098722,0.419333481,478,0
-1.956907306,-0.311180461,-0.039952996,0.73512694,4.602345457,0.223522072,3873,0
-0.31188625,-0.31181602,-0.476390384,-0.216676211,0.784804915,0.980857536,1228,1
-0.353194548,-2.949073284,2.293178644,3.880526412,3.054124893,0.709941597,3535,1
-2.890432113,1.819033065,-4.343592286,-0.663417989,-0.467472012,1.927281148,1032,0
-1.021611567,-0.922129608,-1.368790459,1.51939121,0.340209416,1.273812043,2336,0
-2.584726654,1.048688579,0.598485672,1.121578892,1.497725101,-0.307844089,173,1
-0.008129741,1.217734434,-0.492340612,1.292241435,-0.357776961,-1.638492553,2996,1
-0.917818667,-0.48981459,-1.907434666,1.996227897,-0.516864958,1.622112554,2076,0
-1.316465914,-1.49491977,-0.569560687,-0.668552021,-2.498374059,2.200452006,854,0
-2.058947354,-2.838944651,-2.906506349,1.100660161,0.974405213,4.989401557,2412,0
-0.747772658,0.320284841,-1.048461755,1.431225822,0.949917575,-2.278243763,77,1
2.442529415,-1.428325439,0.003941325,1.032933409,-1.05092252,2.903452303,1266,1
2.042724348,1.209367985,-1.6062911,1.964071077,0.301900612,-0.730216297,2677,1
1.281086822,-1.794830349,-3.119224042,2.299297526,-0.043085241,1.385417104,1185,0
-0.669000724,-1.704848826,-1.137010821,1.882413593,-0.980696331,0.580063486,1180,0
-2.923748946,-0.550624456,-0.9591036,-0.109378881,1.146813049,2.389869131,1188,0
3.338752077,-3.595843996,0.294217852,2.026915175,1.669142493,2.988357023,793,1
-0.105073377,-4.607425973,1.198867791,0.8599053,2.709267586,-2.563325471,3136,1
0.257263674,-3.094299379,-1.817257656,1.972270045,-2.767846262,1.241802227,1537,0
0.392399322,-1.768947582,-3.520032851,1.771003151,0.023679912,1.888192916,1576,0
-1.600436913,1.71589773,-3.916085718,0.27495594,2.149101296,0.283397656,1803,1
-1.239651457,0.36606138,0.807625151,1.972593022,-0.185774444,-0.530325324,959,0
2.423321078,-1.459900893,-1.577347568,2.604710659,1.65303434,1.451204541,1558,1
0.991860589,-3.058353496,-5.168691016,1.060518533,0.886263913,5.484759901,1426,0
0.281937828,-2.839149532,0.63368975,0.342038967,0.094948481,3.582846294,151,1
-4.629581846,1.84244686,2.013980763,1.900180201,2.086668914,0.115892843,3022,0
0.826186522,-1.570704006,-1.714848921,0.897079444,0.072574108,0.22234524,1658,0
-0.447107029,-2.496793034,-2.636058826,-1.000859054,3.574543294,2.192507772,3454,0
-1.025236707,-1.620388589,-1.879452179,2.341562379,-1.930346106,4.691458823,1953,0
-1.370552293,-2.61157483,-1.75820626,-0.290133963,3.466107661,2.74215023,3489,0
-0.991787243,-0.727227363,1.745580499,-0.023041623,0.011337495,1.023867598,691,1
0.988322341,0.178798403,-0.115664812,1.08932049,0.103319059,-1.02861416,3536,1
-0.069839744,-1.344485031,-1.082423697,2.30327747,3.804507659,-2.572683226,3671,1
-0.051790269,-4.137482472,3.27893514,0.603400163,-0.721707719,2.909604674,2131,1
-2.130681586,-0.789802159,2.145929305,0.379784191,3.972146442,-1.20722256,3562,0
4.051818714,-4.152541848,-3.270776677,3.610266033,4.864904847,-0.433855027,2974,1
-1.807149077,-0.027392687,1.510791477,-0.602014358,-0.329019183,-2.70883516,2857,1
-0.415479637,0.160841431,-0.416098641,0.722562516,1.689475818,0.518763155,1577,1
-1.204300325,-1.686992774,0.111621952,2.277152795,2.147131847,0.734044791,1276,1
-2.948723539,-2.745245564,1.450666651,-1.007618089,-0.189945108,3.30158862,1404,0
-0.489770225,-1.03381785,-1.848580276,1.047946967,-1.725705032,1.257670396,314,0
-1.520026624,-1.198348844,-2.14412004,0.499601389,1.935138205,2.589722756,464,0
-0.25413277,-2.14060775,-2.597140016,2.037037998,0.622878232,3.102867072,2413,0
-2.055565719,1.231102312,-3.020159615,2.01984998,-2.959042122,-0.845374889,1711,1
0.053434621,-0.625966421,-2.364084615,0.900136018,1.608211012,2.054417689,993,0
-1.669019235,-3.96971608,-2.343073081,0.689359012,3.32173765,-1.541197505,2530,1
-0.857452275,-0.288220564,0.271290582,1.688151079,-1.039244127,-1.307617403,3806,0
1.132006523,-1.7635908,-1.565067649,2.563091336,1.541496637,-1.483364574,2152,1
1.439787602,-0.223976263,-0.061448613,1.412704629,0.885640988,-2.191810607,3219,0
-1.184654017,-2.765740689,-4.709741438,-0.174088664,2.02843209,4.997240793,3210,0
-1.727099326,-0.640946941,0.05577693,1.485896099,0.153069435,0.011840489,631,0
-1.453214396,-1.145158259,-0.053281508,2.144055534,1.14640193,1.457554124,2533,1
-2.514927036,1.791979891,-1.27726532,2.614222293,2.719076849,-0.524308245,2288,1
-2.867087757,-3.042309772,-2.100106156,0.361764088,-2.309304084,2.462184837,1895,0
2.82776112,0.380731206,-2.385937912,1.00147068,-0.082620018,-0.590245895,1146,0
-0.851898525,-1.484134163,-1.339415463,2.75088584,-1.966671504,-2.205433205,1719,0
-3.964556259,2.345100706,-3.681721723,1.54795463,1.045327831,2.553128683,2768,0
-0.695384202,-0.547641145,-2.582377909,0.762240028,2.301142183,3.172154768,1273,0
0.981955951,0.534509753,-1.568155322,0.341471643,-0.404180757,-0.364586996,218,1
-0.404798455,-0.636124161,0.06807139,-0.015310001,1.739165413,1.090845027,982,1
-2.251848066,-0.167769259,-0.073715424,1.639973659,0.505095592,1.747491356,242,0
-3.846923513,-1.84737997,1.472218837,0.642100779,0.89798814,0.035669714,1799,0
-1.680703865,-1.174720822,1.609465182,0.972546094,0.358214106,0.495325489,567,1
-2.748699712,-2.852489657,-1.3900673,0.308634436,2.55681627,2.297282447,3771,0
0.693422035,-1.43505133,0.701308156,2.3008216,0.60385951,1.567164684,345,1
-0.815174261,-1.583965323,1.87312307,-0.339978627,1.401494186,-3.250939076,2726,1
1.555033195,-0.517199556,-1.253830496,1.910293824,-1.246622327,-0.589853059,11,1
-0.967935598,-2.874375372,-1.193722746,0.603789085,-0.122782626,-1.383236884,1481,1
1.538812545,-2.104370686,-1.209299533,0.471060473,1.572962234,-0.413415731,2313,1
2.061365504,-1.738690877,0.387993365,0.994916261,-1.544328168,3.52008681,2090,1
-1.944176362,-2.24196244,3.950713072,-0.544151056,2.105970689,0.286420022,714,1
-2.187286899,0.199457964,0.172749746,2.673958156,-0.012879802,0.333468019,3188,0
0.874626666,-0.458846728,-4.350510182,2.880395586,-1.985316728,1.49751444,2172,0
-2.749660963,2.162760065,-0.875878495,-0.082706499,1.753561366,-0.773796446,1961,1
-0.032135409,0.096373975,-0.711031528,-0.764649878,1.530441595,-2.237087872,3091,0
-0.083517126,-3.397728471,-0.00728063,0.825889683,2.126599495,-2.321048257,735,1
-3.422046413,0.885946857,1.065531995,0.945259751,2.435373129,-1.043162492,472,1
-1.562730541,-1.248686785,-0.127256543,-0.200353104,4.489207368,0.532332799,408,0
-2.103942418,1.937547057,-1.392326205,2.327345378,-0.610525865,-0.084870675,3395,0
-1.207448947,-0.451045983,-1.210911866,-1.159410742,-0.26670842,0.86145508,1663,0
-0.636076384,-3.746856316,4.377381576,-0.886809918,-0.655860452,2.587461459,382,1
-3.526069166,1.146947206,-0.193728771,0.271124563,-0.282697872,1.773856809,2957,0
-0.865415634,-1.53193856,-3.097760939,2.512153334,-1.663617733,-1.179214331,1870,0
2.509492887,-1.462284095,-5.027305773,0.872108034,-0.257888163,2.322183456,170,0
-0.723779331,-2.676169108,-1.271481053,2.80925553,2.582924246,3.096017152,3230,1
-4.364770059,1.737477236,0.201829251,-1.728574662,2.460493814,-1.456355525,1970,1
1.454808067,0.200337446,-0.17407341,1.788338913,-2.639062935,-0.416706072,3468,0
-1.497277787,0.167397703,-0.421731488,1.385036147,2.062775629,0.220939013,890,1
-1.889866246,0.998358788,2.37336173,0.045410577,-1.348579012,-3.30618379,3017,1
0.622590345,-0.213581134,-0.900256853,2.120276465,1.597765139,0.491481553,860,0
-0.604538219,-0.646110749,1.381263385,1.281144459,-2.171926198,-1.473862079,2022,0
0.688837191,-2.370800595,-2.721858014,1.510991276,2.164849106,1.545986243,2962,0
4.093132218,1.070868171,-2.732467987,-0.539275227,1.731410868,1.572190431,2357,1
3.136620455,-2.981823783,-2.254804458,1.792371943,0.057672982,0.981282885,2470,1
-0.438077175,-2.006049618,-3.38307656,1.19741702,-0.306324307,3.399036129,772,0
-2.976331155,-1.440100102,-1.213032738,-0.906927156,1.015068867,3.34896357,1604,0
-1.054740642,-2.418859423,1.434243565,-0.800107897,-0.272066899,-1.915304267,2180,1
-0.285875326,-1.843383573,-0.204662152,1.195714228,0.450107081,0.249464413,2298,0
2.105450664,-1.207311829,-2.725219879,1.228063251,2.09363866,0.43751497,2802,0
-0.562327703,-2.16738344,-0.86729569,0.496307948,-0.261085087,-0.865254657,221,1
-3.650937339,-1.404923497,-0.773075719,2.102798219,-0.227982211,3.189224922,3303,0
-1.20665853,1.407794955,1.380428695,3.400700419,-1.837667292,-3.504348319,3394,1
-0.180285943,1.519124445,-0.918402703,0.728151675,1.004768418,-2.286394551,3477,0
-0.67343172,1.902373224,-0.868918048,-0.964471121,-0.915969836,2.003425952,117,1
-3.665572687,-1.790805601,1.906633041,0.021281231,0.868752981,0.296769053,2960,0
-1.163636873,-0.217289811,-0.020166125,1.666147092,-1.354427839,0.17638486,2600,0
-1.498383389,-0.87745721,0.428513934,-1.569404671,0.033630368,2.421253382,1818,1
0.455105367,-1.543566207,-2.872292136,0.202123833,-0.633656553,2.558788577,1285,0
2.603956055,2.545677995,-4.185818231,2.504195872,-1.037755579,0.750245537,814,1
0.821891982,1.273898352,-0.520181158,1.009972244,-0.526847657,-0.874769789,3654,1
1.06497889,0.340353483,-1.156282542,-0.912400379,2.538195287,-0.831589934,2099,1
0.670925442,1.256008935,-4.594956527,2.815058559,0.848239996,1.612066161,1240,1
-0.494402206,-1.348105351,-3.268363021,0.715053752,-1.75080707,1.087090588,1729,0
-2.148437085,-1.868764004,2.537166072,1.066061392,1.397432141,0.778869831,144,1
0.754702846,-3.949926231,3.002987332,2.5136369,-0.005472002,2.332417583,3450,1
0.661382721,-0.432800322,1.135896851,1.391424049,0.265083536,1.043407423,2684,1
1.132991657,-0.845150383,-1.277652116,-1.404552235,1.713443953,0.210441075,2984,1
-1.294640788,2.831243144,-2.741857129,0.915658447,0.80334771,0.046404736,1921,1
-1.011784956,-0.976148361,0.772293969,0.893672658,-1.434231725,-0.775497047,801,0
1.703314715,-2.375885235,-2.175297145,-0.052689204,2.660547594,0.049495708,3033,1
-2.901645744,0.287453836,0.52120402,1.875045229,2.15400696,1.206162746,2988,0
3.014566471,-0.631046495,-0.24429981,2.524328352,1.210399408,-1.507047907,3216,1
1.586819494,-0.821387709,-0.191647112,2.969261308,-3.476637725,-0.9439136,1029,0
3.635593858,-2.840819366,-1.620446508,-0.2651145,3.541542147,0.349432204,2424,1
0.681359862,-0.565209948,0.552918753,2.170155122,-2.178366676,-0.25823808,1613,0
-3.004635637,-0.846908379,-3.520080473,-0.66153515,-0.585545799,4.886635613,1241,0
0.549132518,-2.966270367,-0.139809845,-0.24507788,3.867031384,-2.255972748,2,1
-3.093009038,-0.671068245,-2.683308044,-0.192589035,-1.589697141,2.579041333,1448,0
3.264381853,-0.426724862,-1.604338008,1.162339274,3.736083066,-0.798968253,3118,1
-3.023206613,0.462444204,0.017101868,-1.346225188,1.101464221,2.257115818,510,0
-0.054052452,-3.361423653,0.32127187,0.902746817,0.751227556,-1.879126386,304,1
0.000305633,0.239963341,0.732234161,2.56172321,-1.573331581,-1.266561987,2173,0
-0.491808951,-0.034896618,-4.408895217,2.996397173,0.170094807,1.823366439,214,0
-4.764191786,-0.975257687,2.647538872,0.868845074,2.435195552,0.402740146,3960,0
-0.270194205,0.365092177,0.822544228,1.705488187,-2.421063703,-0.279986072,3509,0
0.310255186,1.287746959,-1.959897685,2.222417686,-2.636321597,-0.081388636,2879,1
0.757868257,1.477388203,-2.444446471,-0.519191298,-0.478558977,2.280916336,1866,1
-0.145952125,-1.657361713,0.265041825,2.661644539,2.405706673,-3.553420012,2374,1
-0.142389915,-1.182125758,1.720323112,2.314595515,-1.272217046,-1.510105063,2238,0
0.284831799,-0.512410601,0.227518639,0.52380223,0.872697995,1.216290058,980,1
-0.005958581,-2.103965089,1.011063169,0.683266325,0.778403572,-2.0409242,3340,1
-1.107737674,-0.913662167,-0.427578595,0.031824705,-0.867915417,1.521657008,568,0
-0.212315829,1.14726346,-0.595280551,2.517219519,0.126837502,-2.30884037,3520,1
1.222650678,-1.675179979,0.919847603,-1.906820275,2.1613968,-0.484258498,3882,1
0.29767133,-3.960035257,-0.18688929,2.683768448,1.645774458,-2.592620638,2147,1
-0.334260756,-1.929154643,-0.178136971,2.255101762,5.316070887,-4.105873998,2893,1
-3.233427378,-2.088085851,2.662541179,0.883920621,0.34746017,0.941762867,898,0
-4.921335618,-0.231576888,3.079896038,-2.011756053,0.528195017,1.303737328,641,1
-0.826173149,-3.465768419,-3.391670449,0.262105904,1.473123289,4.24993938,2766,0
-4.007358605,-0.484425035,2.723683461,-0.280017443,2.485075121,-0.996605882,1360,1
-2.980468841,-2.408950137,-0.781806478,2.80575129,1.012393879,4.778509976,2576,0
-1.424046526,2.889107267,-1.607763412,2.451862658,2.093896692,-1.405789716,57,1
0.912156093,-2.007618624,0.214032521,2.446091158,-0.563639379,-1.68269196,3004,1
0.885404263,-1.592328864,-3.242056579,1.21608102,-3.478284883,2.560784714,289,0
-2.076183782,0.10911225,3.326324281,2.826954359,0.020252037,-0.837847571,2457,0
0.57383796,-4.604309375,3.498755063,2.549497954,0.11755595,2.629807952,3842,1
1.114073892,-2.271133682,-1.681154384,0.722807299,3.068057818,-0.745080015,3139,1
-0.649212984,0.117758497,-2.084882767,0.561304723,2.559953855,-0.986764558,3836,0
-3.113513623,0.534318213,-0.359147815,1.460500509,2.077844049,-0.118129916,839,1
-0.64345762,-0.107456699,-1.04102918,2.152756042,0.592407878,-2.736255131,1236,1
2.716717861,-2.104635591,-0.609056133,3.02772091,-0.221629654,3.970374429,3744,1
-0.421783735,-1.612723821,-1.810132473,0.022731534,-1.328016783,0.45192634,2290,1
2.279107225,-1.47381281,3.693300597,2.536903597,-2.612736677,-3.778314189,2815,0
0.748519458,-0.598778042,-3.859951726,0.660424533,1.591584714,1.570879838,3239,0
0.637960928,-1.820886432,-1.547907723,0.295327968,1.791958688,1.943793586,2189,0
0.040254695,0.300565385,-0.588036422,0.791711163,0.969212542,-0.987202915,700,0
